Sex,Worm,Distance,Gray_Value,Annotation
Male,0329_e6_230,543.725,50.0192,
Male,0329_e6_230,544.05,50.0192,
Male,0329_e6_230,544.375,47.0769,
Male,0329_e6_230,544.7,55.9038,
Male,0329_e6_230,545.025,53.9423,
Male,0329_e6_230,545.35,56.8846,
Male,0329_e6_230,545.675,61.7885,
Male,0329_e6_230,546,66.6923,
Male,0329_e6_230,546.325,67.6731,
Male,0329_e6_230,546.65,65.7115,
Male,0329_e6_230,546.975,59.8269,
Male,0329_e6_230,547.3,53.9423,
Male,0329_e6_230,547.625,49.0385,
Male,0329_e6_230,547.95,45.1154,
Male,0329_e6_230,548.275,43.1538,
Male,0329_e6_230,548.6,41.1923,
Male,0329_e6_230,548.925,38.25,
Male,0329_e6_230,549.25,29.4231,
Male,0329_e6_230,549.575,28.4423,
Male,0329_e6_230,549.9,24.5192,
Male,0329_e6_230,550.225,18.6346,
Male,0329_e6_230,550.55,17.6538,
Male,0329_e6_230,550.875,16.6731,
Male,0329_e6_230,551.2,20.5962,
Male,0329_e6_230,551.525,18.6346,
Male,0329_e6_230,551.85,18.6346,
Male,0329_e6_230,552.175,20.5962,
Male,0329_e6_230,552.5,16.6731,
Male,0329_e6_230,552.825,12.75,
Male,0329_e6_230,553.15,12.75,
Male,0329_e6_230,553.475,9.8077,
Male,0329_e6_230,553.8,11.7692,
Male,0329_e6_230,554.125,14.7115,
Male,0329_e6_230,554.45,16.6731,
Male,0329_e6_230,554.775,16.6731,
Male,0329_e6_230,555.1,15.6923,
Male,0329_e6_230,555.425,18.6346,
Male,0329_e6_230,555.75,14.7115,
Male,0329_e6_230,556.075,20.5962,
Male,0329_e6_230,556.4,21.5769,
Male,0329_e6_230,556.725,26.4808,
Male,0329_e6_230,557.05,25.5,
Male,0329_e6_230,557.375,26.4808,
Male,0329_e6_230,557.7,29.4231,
Male,0329_e6_230,558.025,35.3077,
Male,0329_e6_230,558.35,35.3077,
Male,0329_e6_230,558.675,36.2885,
Male,0329_e6_230,559,37.2692,
Male,0329_e6_230,559.325,43.1538,
Male,0329_e6_230,559.65,45.1154,
Male,0329_e6_230,559.975,47.0769,
Male,0329_e6_230,560.3,54.9231,
Male,0329_e6_230,560.625,63.75,
Male,0329_e6_230,560.95,66.6923,
Male,0329_e6_230,561.275,63.75,
Male,0329_e6_230,561.6,63.75,
Male,0329_e6_230,561.925,51.9808,
Male,0329_e6_230,562.25,53.9423,
Male,0329_e6_230,562.575,54.9231,
Male,0329_e6_230,562.9,50.0192,
Male,0329_e6_230,563.225,43.1538,
Male,0329_e6_230,563.55,39.2308,
Male,0329_e6_230,563.875,28.4423,
Male,0329_e6_230,564.2,18.6346,
Male,0329_e6_230,564.525,10.7885,
Male,0329_e6_230,564.85,10.7885,
Male,0329_e6_230,565.175,7.8462,
Male,0329_e6_230,565.5,3.9231,
Male,0329_e6_230,565.825,2.9423,
Male,0329_e6_230,566.15,5.8846,
Male,0329_e6_230,566.475,11.7692,
Male,0329_e6_230,566.8,13.7308,
Male,0329_e6_230,567.125,17.6538,
Male,0329_e6_230,567.45,20.5962,
Male,0329_e6_230,567.775,19.6154,
Male,0329_e6_230,568.1,21.5769,
Male,0329_e6_230,568.425,24.5192,
Male,0329_e6_230,568.75,36.2885,
Male,0329_e6_230,569.075,40.2115,
Male,0329_e6_230,569.4,44.1346,
Male,0329_e6_230,569.725,49.0385,
Male,0329_e6_230,570.05,54.9231,
Male,0329_e6_230,570.375,53.9423,
Male,0329_e6_230,570.7,51.9808,
Male,0329_e6_230,571.025,53.9423,
Male,0329_e6_230,571.35,53.9423,
Male,0329_e6_230,571.675,49.0385,
Male,0329_e6_230,572,46.0962,
Male,0329_e6_230,572.325,41.1923,
Male,0329_e6_230,572.65,33.3462,
Male,0329_e6_230,572.975,18.6346,
Male,0329_e6_230,573.3,6.8654,
Male,0329_e6_230,573.625,0.9808,
Male,0329_e6_230,573.95,0,
Male,0329_e6_230,574.275,0,
Male,0329_e6_230,574.6,1.9615,
Male,0329_e6_230,574.925,6.8654,
Male,0329_e6_230,575.25,9.8077,
Male,0329_e6_230,575.575,15.6923,
Male,0329_e6_230,575.9,20.5962,
Male,0329_e6_230,576.225,27.4615,
Male,0329_e6_230,576.55,32.3654,
Male,0329_e6_230,576.875,41.1923,
Male,0329_e6_230,577.2,50.0192,
Male,0329_e6_230,577.525,49.0385,
Male,0329_e6_230,577.85,54.9231,
Male,0329_e6_230,578.175,52.9615,
Male,0329_e6_230,578.5,54.9231,
Male,0329_e6_230,578.825,52.9615,
Male,0329_e6_230,579.15,52.9615,
Male,0329_e6_230,579.475,48.0577,
Male,0329_e6_230,579.8,42.1731,
Male,0329_e6_230,580.125,41.1923,
Male,0329_e6_230,580.45,35.3077,
Male,0329_e6_230,580.775,27.4615,
Male,0329_e6_230,581.1,25.5,
Male,0329_e6_230,581.425,22.5577,
Male,0329_e6_230,581.75,24.5192,
Male,0329_e6_230,582.075,25.5,
Male,0329_e6_230,582.4,22.5577,
Male,0329_e6_230,582.725,26.4808,
Male,0329_e6_230,583.05,27.4615,
Male,0329_e6_230,583.375,29.4231,
Male,0329_e6_230,583.7,32.3654,
Male,0329_e6_230,584.025,29.4231,
Male,0329_e6_230,584.35,30.4038,
Male,0329_e6_230,584.675,25.5,
Male,0329_e6_230,585,20.5962,
Male,0329_e6_230,585.325,20.5962,
Male,0329_e6_230,585.65,18.6346,
Male,0329_e6_230,585.975,21.5769,
Male,0329_e6_230,586.3,25.5,
Male,0329_e6_230,586.625,27.4615,
Male,0329_e6_230,586.95,37.2692,
Male,0329_e6_230,587.275,44.1346,
Male,0329_e6_230,587.6,51,
Male,0329_e6_230,587.925,55.9038,
Male,0329_e6_230,588.25,53.9423,
Male,0329_e6_230,588.575,56.8846,
Male,0329_e6_230,588.9,57.8654,
Male,0329_e6_230,589.225,57.8654,
Male,0329_e6_230,589.55,57.8654,
Male,0329_e6_230,589.875,51,
Male,0329_e6_230,590.2,43.1538,
Male,0329_e6_230,590.525,43.1538,
Male,0329_e6_230,590.85,42.1731,
Male,0329_e6_230,591.175,40.2115,
Male,0329_e6_230,591.5,33.3462,
Male,0329_e6_230,591.825,30.4038,
Male,0329_e6_230,592.15,23.5385,
Male,0329_e6_230,592.475,23.5385,
Male,0329_e6_230,592.8,25.5,
Male,0329_e6_230,593.125,34.3269,
Male,0329_e6_230,593.45,35.3077,
Male,0329_e6_230,593.775,38.25,
Male,0329_e6_230,594.1,34.3269,
Male,0329_e6_230,594.425,30.4038,
Male,0329_e6_230,594.75,29.4231,
Male,0329_e6_230,595.075,27.4615,
Male,0329_e6_230,595.4,24.5192,
Male,0329_e6_230,595.725,19.6154,
Male,0329_e6_230,596.05,13.7308,
Male,0329_e6_230,596.375,11.7692,
Male,0329_e6_230,596.7,12.75,
Male,0329_e6_230,597.025,18.6346,
Male,0329_e6_230,597.35,19.6154,
Male,0329_e6_230,597.675,17.6538,
Male,0329_e6_230,598,14.7115,
Male,0329_e6_230,598.325,13.7308,
Male,0329_e6_230,598.65,13.7308,
Male,0329_e6_230,598.975,17.6538,
Male,0405_e10,0,0,
Male,0405_e10,0.325,0,
Male,0405_e10,0.65,0,
Male,0405_e10,0.975,0,
Male,0405_e10,1.3,0,
Male,0405_e10,1.625,0,
Male,0405_e10,1.95,0,
Male,0405_e10,2.275,0,
Male,0405_e10,2.6,0,
Male,0405_e10,2.925,0,
Male,0405_e10,3.25,0,
Male,0405_e10,3.575,0,
Male,0405_e10,3.9,0,
Male,0405_e10,4.225,0,
Male,0405_e10,4.55,0,
Male,0405_e10,4.875,0,
Male,0405_e10,5.2,0,
Male,0405_e10,5.525,0,
Male,0405_e10,5.85,0,
Male,0405_e10,6.175,0,
Male,0405_e10,6.5,0,
Male,0405_e10,6.825,0,
Male,0405_e10,7.15,0,
Male,0405_e10,7.475,0,
Male,0405_e10,7.8,0,
Male,0405_e10,8.125,0,
Male,0405_e10,8.45,0,
Male,0405_e10,8.775,0,
Male,0405_e10,9.1,0,
Male,0405_e10,9.425,0,
Male,0405_e10,9.75,0,
Male,0405_e10,10.075,0,
Male,0405_e10,10.4,0,
Male,0405_e10,10.725,0,
Male,0405_e10,11.05,0,
Male,0405_e10,11.375,0,
Male,0405_e10,11.7,0,
Male,0405_e10,12.025,0,
Male,0405_e10,12.35,0,
Male,0405_e10,12.675,0,
Male,0405_e10,13,0,
Male,0405_e10,13.325,0,
Male,0405_e10,13.65,0,
Male,0405_e10,13.975,0,
Male,0405_e10,14.3,3.7722,AMPHIDAL NEURONS
Male,0405_e10,14.625,8.2988,
Male,0405_e10,14.95,13.5799,
Male,0405_e10,15.275,18.1065,
Male,0405_e10,15.6,20.3698,
Male,0405_e10,15.925,22.6331,
Male,0405_e10,16.25,23.3876,
Male,0405_e10,16.575,26.4053,
Male,0405_e10,16.9,27.1598,
Male,0405_e10,17.225,27.9142,
Male,0405_e10,17.55,28.6686,
Male,0405_e10,17.875,28.6686,
Male,0405_e10,18.2,30.1775,
Male,0405_e10,18.525,29.4231,
Male,0405_e10,18.85,29.4231,
Male,0405_e10,19.175,28.6686,
Male,0405_e10,19.5,27.9142,
Male,0405_e10,19.825,27.1598,
Male,0405_e10,20.15,21.8787,
Male,0405_e10,20.475,17.3521,
Male,0405_e10,20.8,14.3343,
Male,0405_e10,21.125,13.5799,
Male,0405_e10,21.45,12.071,
Male,0405_e10,21.775,12.071,
Male,0405_e10,22.1,11.3166,
Male,0405_e10,22.425,9.8077,
Male,0405_e10,22.75,8.2988,
Male,0405_e10,23.075,6.7899,
Male,0405_e10,23.4,4.5266,
Male,0405_e10,23.725,2.2633,
Male,0405_e10,24.05,0,
Male,0405_e10,24.375,0,
Male,0405_e10,24.7,0,
Male,0405_e10,25.025,0,
Male,0405_e10,25.35,0,
Male,0405_e10,25.675,0,
Male,0405_e10,26,0,
Male,0405_e10,26.325,0,
Male,0405_e10,26.65,0,
Male,0405_e10,26.975,0,
Male,0405_e10,27.3,0,
Male,0405_e10,27.625,0,
Male,0405_e10,27.95,0,
Male,0405_e10,28.275,0,
Male,0405_e10,28.6,0,
Male,0405_e10,28.925,0,
Male,0405_e10,29.25,0,
Male,0405_e10,29.575,0,
Male,0405_e10,29.9,0,
Male,0405_e10,30.225,0,
Male,0405_e10,30.55,0,
Male,0405_e10,30.875,0,
Male,0405_e10,31.2,0,
Male,0405_e10,31.525,0,
Male,0405_e10,31.85,0,
Male,0405_e10,32.175,0,
Male,0405_e10,32.5,0,
Male,0405_e10,32.825,0,
Male,0405_e10,33.15,0,
Male,0405_e10,33.475,0,
Male,0405_e10,33.8,0,
Male,0405_e10,34.125,0,
Male,0405_e10,34.45,0,
Male,0405_e10,34.775,0,
Male,0405_e10,35.1,0,
Male,0405_e10,35.425,0,
Male,0405_e10,35.75,0,
Male,0405_e10,36.075,0,
Male,0405_e10,36.4,0,
Male,0405_e10,36.725,0,
Male,0405_e10,37.05,0,
Male,0405_e10,37.375,0,
Male,0405_e10,37.7,0,
Male,0405_e10,38.025,0,
Male,0405_e10,38.35,0,
Male,0405_e10,38.675,0,
Male,0405_e10,39,0,
Male,0405_e10,39.325,0,
Male,0405_e10,39.65,3.0178,
Male,0405_e10,39.975,3.7722,
Male,0405_e10,40.3,7.5444,
Male,0405_e10,40.625,9.0533,
Male,0405_e10,40.95,9.8077,
Male,0405_e10,41.275,10.5621,
Male,0405_e10,41.6,11.3166,
Male,0405_e10,41.925,11.3166,
Male,0405_e10,42.25,11.3166,
Male,0405_e10,42.575,12.8254,
Male,0405_e10,42.9,12.8254,
Male,0405_e10,43.225,12.071,
Male,0405_e10,43.55,13.5799,
Male,0405_e10,43.875,12.8254,
Male,0405_e10,44.2,13.5799,
Male,0405_e10,44.525,12.8254,
Male,0405_e10,44.85,12.8254,
Male,0405_e10,45.175,12.8254,
Male,0405_e10,45.5,12.8254,
Male,0405_e10,45.825,12.071,
Male,0405_e10,46.15,11.3166,
Male,0405_e10,46.475,12.071,
Male,0405_e10,46.8,12.071,
Male,0405_e10,47.125,13.5799,
Male,0405_e10,47.45,15.0888,
Male,0405_e10,47.775,15.0888,
Male,0405_e10,48.1,15.0888,
Male,0405_e10,48.425,22.6331,
Male,0405_e10,48.75,23.3876,
Male,0405_e10,49.075,21.8787,
Male,0405_e10,49.4,22.6331,
Male,0405_e10,49.725,23.3876,
Male,0405_e10,50.05,24.142,
Male,0405_e10,50.375,25.6509,
Male,0405_e10,50.7,25.6509,
Male,0405_e10,51.025,29.4231,
Male,0405_e10,51.35,29.4231,
Male,0405_e10,51.675,32.4408,
Male,0405_e10,52,33.1953,
Male,0405_e10,52.325,33.9497,
Male,0405_e10,52.65,36.213,
Male,0405_e10,52.975,33.9497,
Male,0405_e10,53.3,36.213,
Male,0405_e10,53.625,36.213,
Male,0405_e10,53.95,36.9675,
Male,0405_e10,54.275,37.7219,
Male,0405_e10,54.6,38.4763,
Male,0405_e10,54.925,31.6864,
Male,0405_e10,55.25,31.6864,
Male,0405_e10,55.575,32.4408,
Male,0405_e10,55.9,28.6686,
Male,0405_e10,56.225,25.6509,
Male,0405_e10,56.55,27.1598,
Male,0405_e10,56.875,27.9142,
Male,0405_e10,57.2,30.1775,
Male,0405_e10,57.525,29.4231,
Male,0405_e10,57.85,30.932,
Male,0405_e10,58.175,31.6864,
Male,0405_e10,58.5,33.1953,
Male,0405_e10,58.825,34.7041,
Male,0405_e10,59.15,35.4586,
Male,0405_e10,59.475,36.213,
Male,0405_e10,59.8,37.7219,
Male,0405_e10,60.125,42.2485,
Male,0405_e10,60.45,43.7574,
Male,0405_e10,60.775,55.074,
Male,0405_e10,61.1,55.8284,
Male,0405_e10,61.425,57.3373,
Male,0405_e10,61.75,58.8462,
Male,0405_e10,62.075,61.1095,
Male,0405_e10,62.4,59.6006,
Male,0405_e10,62.725,61.8639,
Male,0405_e10,63.05,59.6006,
Male,0405_e10,63.375,61.8639,
Male,0405_e10,63.7,60.355,
Male,0405_e10,64.025,56.5828,
Male,0405_e10,64.35,55.074,
Male,0405_e10,64.675,55.074,
Male,0405_e10,65,54.3195,
Male,0405_e10,65.325,55.8284,
Male,0405_e10,65.65,55.8284,
Male,0405_e10,65.975,56.5828,
Male,0405_e10,66.3,56.5828,
Male,0405_e10,66.625,56.5828,
Male,0405_e10,66.95,57.3373,
Male,0405_e10,67.275,58.0917,
Male,0405_e10,67.6,55.074,
Male,0405_e10,67.925,56.5828,
Male,0405_e10,68.25,54.3195,
Male,0405_e10,68.575,53.5651,
Male,0405_e10,68.9,50.5473,
Male,0405_e10,69.225,52.0562,
Male,0405_e10,69.55,52.0562,
Male,0405_e10,69.875,51.3018,
Male,0405_e10,70.2,52.8106,
Male,0405_e10,70.525,52.8106,
Male,0405_e10,70.85,54.3195,
Male,0405_e10,71.175,46.0207,
Male,0405_e10,71.5,36.9675,
Male,0405_e10,71.825,34.7041,
Male,0405_e10,72.15,33.1953,
Male,0405_e10,72.475,35.4586,
Male,0405_e10,72.8,35.4586,
Male,0405_e10,73.125,34.7041,
Male,0405_e10,73.45,32.4408,
Male,0405_e10,73.775,33.9497,
Male,0405_e10,74.1,34.7041,
Male,0405_e10,74.425,34.7041,
Male,0405_e10,74.75,36.213,
Male,0405_e10,75.075,39.2308,
Male,0405_e10,75.4,43.7574,
Male,0405_e10,75.725,49.0385,
Male,0405_e10,76.05,52.0562,
Male,0405_e10,76.375,55.074,
Male,0405_e10,76.7,57.3373,
Male,0405_e10,77.025,55.8284,
Male,0405_e10,77.35,55.8284,
Male,0405_e10,77.675,56.5828,
Male,0405_e10,78,56.5828,
Male,0405_e10,78.325,56.5828,
Male,0405_e10,78.65,55.074,
Male,0405_e10,78.975,55.074,
Male,0405_e10,79.3,54.3195,
Male,0405_e10,79.625,54.3195,
Male,0405_e10,79.95,54.3195,
Male,0405_e10,80.275,52.8106,
Male,0405_e10,80.6,52.0562,
Male,0405_e10,80.925,52.0562,
Male,0405_e10,81.25,52.0562,
Male,0405_e10,81.575,51.3018,
Male,0405_e10,81.9,51.3018,
Male,0405_e10,82.225,50.5473,
Male,0405_e10,82.55,50.5473,
Male,0405_e10,82.875,50.5473,
Male,0405_e10,83.2,49.0385,
Male,0405_e10,83.525,48.284,
Male,0405_e10,83.85,49.7929,
Male,0405_e10,84.175,49.0385,
Male,0405_e10,84.5,48.284,
Male,0405_e10,84.825,46.7751,
Male,0405_e10,85.15,45.2663,
Male,0405_e10,85.475,44.5118,
Male,0405_e10,85.8,43.7574,
Male,0405_e10,86.125,44.5118,
Male,0405_e10,86.45,45.2663,
Male,0405_e10,86.775,52.8106,
Male,0405_e10,87.1,53.5651,
Male,0405_e10,87.425,56.5828,
Male,0405_e10,87.75,55.8284,
Male,0405_e10,88.075,61.8639,
Male,0405_e10,88.4,59.6006,
Male,0405_e10,88.725,61.1095,
Male,0405_e10,89.05,59.6006,
Male,0405_e10,89.375,58.8462,
Male,0405_e10,89.7,58.8462,
Male,0405_e10,90.025,59.6006,
Male,0405_e10,90.35,60.355,
Male,0405_e10,90.675,58.8462,
Male,0405_e10,91,59.6006,
Male,0405_e10,91.325,59.6006,
Male,0405_e10,91.65,58.8462,
Male,0405_e10,91.975,56.5828,
Male,0405_e10,92.3,57.3373,
Male,0405_e10,92.625,55.8284,
Male,0405_e10,92.95,55.074,
Male,0405_e10,93.275,54.3195,
Male,0405_e10,93.6,49.7929,
Male,0405_e10,93.925,49.0385,
Male,0405_e10,94.25,48.284,
Male,0405_e10,94.575,50.5473,
Male,0405_e10,94.9,50.5473,
Male,0405_e10,95.225,48.284,
Male,0405_e10,95.55,49.0385,
Male,0405_e10,95.875,48.284,
Male,0405_e10,96.2,49.7929,
Male,0405_e10,96.525,50.5473,
Male,0405_e10,96.85,49.7929,
Male,0405_e10,97.175,50.5473,
Male,0405_e10,97.5,53.5651,
Male,0405_e10,97.825,52.8106,
Male,0405_e10,98.15,53.5651,
Male,0405_e10,98.475,54.3195,
Male,0405_e10,98.8,54.3195,
Male,0405_e10,99.125,55.074,
Male,0405_e10,99.45,55.8284,
Male,0405_e10,99.775,55.8284,
Male,0405_e10,100.1,54.3195,
Male,0405_e10,100.425,56.5828,
Male,0405_e10,100.75,59.6006,
Male,0405_e10,101.075,61.8639,
Male,0405_e10,101.4,62.6183,
Male,0405_e10,101.725,64.1272,
Male,0405_e10,102.05,64.1272,
Male,0405_e10,102.375,64.1272,
Male,0405_e10,102.7,61.8639,
Male,0405_e10,103.025,55.074,
Male,0405_e10,103.35,52.0562,
Male,0405_e10,103.675,50.5473,
Male,0405_e10,104,44.5118,
Male,0405_e10,104.325,39.2308,
Male,0405_e10,104.65,39.2308,
Male,0405_e10,104.975,38.4763,
Male,0405_e10,105.3,38.4763,
Male,0405_e10,105.625,39.9852,
Male,0405_e10,105.95,43.003,
Male,0405_e10,106.275,45.2663,
Male,0405_e10,106.6,46.0207,
Male,0405_e10,106.925,46.0207,
Male,0405_e10,107.25,46.0207,
Male,0405_e10,107.575,47.5296,
Male,0405_e10,107.9,48.284,
Male,0405_e10,108.225,49.0385,
Male,0405_e10,108.55,49.7929,
Male,0405_e10,108.875,49.7929,
Male,0405_e10,109.2,49.7929,
Male,0405_e10,109.525,48.284,
Male,0405_e10,109.85,49.0385,
Male,0405_e10,110.175,49.0385,
Male,0405_e10,110.5,49.0385,
Male,0405_e10,110.825,47.5296,
Male,0405_e10,111.15,44.5118,
Male,0405_e10,111.475,43.7574,
Male,0405_e10,111.8,44.5118,
Male,0405_e10,112.125,47.5296,
Male,0405_e10,112.45,49.0385,
Male,0405_e10,112.775,49.7929,
Male,0405_e10,113.1,51.3018,
Male,0405_e10,113.425,56.5828,
Male,0405_e10,113.75,58.0917,
Male,0405_e10,114.075,58.8462,
Male,0405_e10,114.4,59.6006,
Male,0405_e10,114.725,58.8462,
Male,0405_e10,115.05,59.6006,
Male,0405_e10,115.375,56.5828,
Male,0405_e10,115.7,59.6006,
Male,0405_e10,116.025,60.355,
Male,0405_e10,116.35,62.6183,
Male,0405_e10,116.675,64.1272,
Male,0405_e10,117,63.3728,
Male,0405_e10,117.325,62.6183,
Male,0405_e10,117.65,62.6183,
Male,0405_e10,117.975,62.6183,
Male,0405_e10,118.3,60.355,
Male,0405_e10,118.625,58.0917,
Male,0405_e10,118.95,56.5828,
Male,0405_e10,119.275,57.3373,
Male,0405_e10,119.6,56.5828,
Male,0405_e10,119.925,55.074,
Male,0405_e10,120.25,53.5651,
Male,0405_e10,120.575,51.3018,
Male,0405_e10,120.9,49.0385,
Male,0405_e10,121.225,43.7574,
Male,0405_e10,121.55,39.2308,
Male,0405_e10,121.875,42.2485,
Male,0405_e10,122.2,39.9852,
Male,0405_e10,122.525,39.9852,
Male,0405_e10,122.85,39.2308,
Male,0405_e10,123.175,40.7396,
Male,0405_e10,123.5,39.9852,
Male,0405_e10,123.825,42.2485,
Male,0405_e10,124.15,42.2485,
Male,0405_e10,124.475,44.5118,
Male,0405_e10,124.8,46.0207,
Male,0405_e10,125.125,45.2663,
Male,0405_e10,125.45,45.2663,
Male,0405_e10,125.775,46.0207,
Male,0405_e10,126.1,46.0207,
Male,0405_e10,126.425,46.0207,
Male,0405_e10,126.75,46.7751,
Male,0405_e10,127.075,46.7751,
Male,0405_e10,127.4,46.0207,
Male,0405_e10,127.725,46.0207,
Male,0405_e10,128.05,46.0207,
Male,0405_e10,128.375,47.5296,
Male,0405_e10,128.7,46.7751,
Male,0405_e10,129.025,45.2663,
Male,0405_e10,129.35,43.7574,
Male,0405_e10,129.675,42.2485,
Male,0405_e10,130,43.7574,
Male,0405_e10,130.325,43.003,
Male,0405_e10,130.65,44.5118,
Male,0405_e10,130.975,43.003,
Male,0405_e10,131.3,43.7574,
Male,0405_e10,131.625,43.003,
Male,0405_e10,131.95,43.7574,
Male,0405_e10,132.275,43.7574,
Male,0405_e10,132.6,44.5118,
Male,0405_e10,132.925,43.003,
Male,0405_e10,133.25,43.003,
Male,0405_e10,133.575,44.5118,
Male,0405_e10,133.9,42.2485,
Male,0405_e10,134.225,39.2308,
Male,0405_e10,134.55,39.2308,
Male,0405_e10,134.875,39.2308,
Male,0405_e10,135.2,38.4763,
Male,0405_e10,135.525,36.9675,
Male,0405_e10,135.85,36.9675,
Male,0405_e10,136.175,37.7219,
Male,0405_e10,136.5,39.2308,
Male,0405_e10,136.825,42.2485,
Male,0405_e10,137.15,44.5118,
Male,0405_e10,137.475,46.7751,
Male,0405_e10,137.8,46.7751,
Male,0405_e10,138.125,44.5118,
Male,0405_e10,138.45,46.7751,
Male,0405_e10,138.775,48.284,
Male,0405_e10,139.1,49.0385,
Male,0405_e10,139.425,49.7929,
Male,0405_e10,139.75,51.3018,
Male,0405_e10,140.075,52.0562,
Male,0405_e10,140.4,51.3018,
Male,0405_e10,140.725,49.0385,
Male,0405_e10,141.05,50.5473,
Male,0405_e10,141.375,47.5296,
Male,0405_e10,141.7,47.5296,
Male,0405_e10,142.025,46.0207,
Male,0405_e10,142.35,45.2663,
Male,0405_e10,142.675,41.4941,
Male,0405_e10,143,42.2485,
Male,0405_e10,143.325,43.7574,
Male,0405_e10,143.65,45.2663,
Male,0405_e10,143.975,46.0207,
Male,0405_e10,144.3,43.003,
Male,0405_e10,144.625,42.2485,
Male,0405_e10,144.95,43.7574,
Male,0405_e10,145.275,45.2663,
Male,0405_e10,145.6,45.2663,
Male,0405_e10,145.925,44.5118,
Male,0405_e10,146.25,45.2663,
Male,0405_e10,146.575,43.003,
Male,0405_e10,146.9,42.2485,
Male,0405_e10,147.225,43.003,
Male,0405_e10,147.55,43.7574,
Male,0405_e10,147.875,44.5118,
Male,0405_e10,148.2,45.2663,
Male,0405_e10,148.525,42.2485,
Male,0405_e10,148.85,41.4941,
Male,0405_e10,149.175,41.4941,
Male,0405_e10,149.5,39.9852,
Male,0405_e10,149.825,44.5118,
Male,0405_e10,150.15,44.5118,
Male,0405_e10,150.475,45.2663,
Male,0405_e10,150.8,46.0207,
Male,0405_e10,151.125,46.0207,
Male,0405_e10,151.45,46.0207,
Male,0405_e10,151.775,42.2485,
Male,0405_e10,152.1,43.003,
Male,0405_e10,152.425,43.003,
Male,0405_e10,152.75,42.2485,
Male,0405_e10,153.075,41.4941,
Male,0405_e10,153.4,41.4941,
Male,0405_e10,153.725,39.9852,
Male,0405_e10,154.05,43.003,
Male,0405_e10,154.375,43.003,
Male,0405_e10,154.7,42.2485,
Male,0405_e10,155.025,42.2485,
Male,0405_e10,155.35,44.5118,
Male,0405_e10,155.675,43.7574,
Male,0405_e10,156,46.0207,
Male,0405_e10,156.325,47.5296,
Male,0405_e10,156.65,49.0385,
Male,0405_e10,156.975,51.3018,
Male,0405_e10,157.3,52.0562,
Male,0405_e10,157.625,49.0385,
Male,0405_e10,157.95,50.5473,
Male,0405_e10,158.275,49.0385,
Male,0405_e10,158.6,49.7929,
Male,0405_e10,158.925,48.284,
Male,0405_e10,159.25,45.2663,
Male,0405_e10,159.575,42.2485,
Male,0405_e10,159.9,42.2485,
Male,0405_e10,160.225,42.2485,
Male,0405_e10,160.55,43.7574,
Male,0405_e10,160.875,43.7574,
Male,0405_e10,161.2,44.5118,
Male,0405_e10,161.525,44.5118,
Male,0405_e10,161.85,46.7751,
Male,0405_e10,162.175,46.7751,
Male,0405_e10,162.5,46.7751,
Male,0405_e10,162.825,48.284,
Male,0405_e10,163.15,48.284,
Male,0405_e10,163.475,49.0385,
Male,0405_e10,163.8,48.284,
Male,0405_e10,164.125,48.284,
Male,0405_e10,164.45,49.0385,
Male,0405_e10,164.775,49.0385,
Male,0405_e10,165.1,49.7929,
Male,0405_e10,165.425,50.5473,
Male,0405_e10,165.75,49.0385,
Male,0405_e10,166.075,51.3018,
Male,0405_e10,166.4,52.0562,
Male,0405_e10,166.725,61.1095,
Male,0405_e10,167.05,66.3905,
Male,0405_e10,167.375,69.4083,
Male,0405_e10,167.7,69.4083,
Male,0405_e10,168.025,69.4083,
Male,0405_e10,168.35,70.1627,
Male,0405_e10,168.675,70.1627,
Male,0405_e10,169,72.426,
Male,0405_e10,169.325,70.1627,
Male,0405_e10,169.65,70.9172,
Male,0405_e10,169.975,70.9172,
Male,0405_e10,170.3,69.4083,
Male,0405_e10,170.625,69.4083,
Male,0405_e10,170.95,70.1627,
Male,0405_e10,171.275,69.4083,
Male,0405_e10,171.6,68.6538,
Male,0405_e10,171.925,68.6538,
Male,0405_e10,172.25,68.6538,
Male,0405_e10,172.575,67.145,
Male,0405_e10,172.9,67.145,
Male,0405_e10,173.225,65.6361,
Male,0405_e10,173.55,66.3905,
Male,0405_e10,173.875,62.6183,
Male,0405_e10,174.2,60.355,
Male,0405_e10,174.525,58.0917,
Male,0405_e10,174.85,59.6006,
Male,0405_e10,175.175,58.0917,
Male,0405_e10,175.5,58.8462,
Male,0405_e10,175.825,59.6006,
Male,0405_e10,176.15,58.8462,
Male,0405_e10,176.475,58.0917,
Male,0405_e10,176.8,55.074,
Male,0405_e10,177.125,53.5651,
Male,0405_e10,177.45,53.5651,
Male,0405_e10,177.775,54.3195,
Male,0405_e10,178.1,53.5651,
Male,0405_e10,178.425,50.5473,
Male,0405_e10,178.75,50.5473,
Male,0405_e10,179.075,49.7929,
Male,0405_e10,179.4,48.284,
Male,0405_e10,179.725,48.284,
Male,0405_e10,180.05,46.0207,
Male,0405_e10,180.375,44.5118,
Male,0405_e10,180.7,43.003,
Male,0405_e10,181.025,42.2485,
Male,0405_e10,181.35,37.7219,
